uuid,public_qid,strategy,generator,domain,difficulty,cognitive_dim,question_text,options,correct_answer,source_facts,answer_correct,distractors_plausible,not_ambiguous,source_faithful,needs_source,no_vague_language,difficulty_match,cognitive_match,verbatim_copy,wine_category_leak,notes
bd7cd0cc-42ea-4843-8937-d3a499264f36,WB-GRP-0484-L2,scenario_synthesis,claude,grape_varieties,1,synthesis,"A winemaker in Tokaj is developing a breeding program aimed at creating a new white variety with better disease resistance than Furmint, which has proven vulnerable in their vineyards to one particular fungal pressure. As part of their research, they compile a list of existing crosses involving Furmint to understand parentage patterns. Which of the following correctly pairs a known Furmint cross with its other parent?","[{'id': 'A', 'text': 'Hárslevelű — Riesling Italico'}, {'id': 'B', 'text': 'Fubiano — Bouvier'}, {'id': 'C', 'text': 'Oremus (Zéta) — Bouvier'}, {'id': 'D', 'text': 'Bussanello — Trebbiano'}]",C,"[1] Furmint has also been used to create the Italian wine grapes Bussanello (with Riesling Italico) and Fubiano (with Trebbiano) and the Hungarian grape Oremus/Zéta (with Bouvier).
---
[2] Currently, there are only two known (or suspected) natural crossings of Furmint—the Tokaji wine grape Hárslevelű and the Swiss wine grape Plantscher.
---
[3] While the loose-bunches and thick-skins of the berries make Furmint ideal for producing botrytized dessert wines, the grape can be susceptible to the viticultural hazard of powdery mildew.",,,,,,,,,,,
6f0b018f-eba5-402a-af09-6998c3b84c4d,WB-PRD-0346-L2,fact_to_question,gemini,producers,1,recall,"Which estate, located in the county of Surrey, historically contained the most extensive vine plantings across England?","[{'id': 'A', 'text': 'Denbies Wine Estate'}, {'id': 'B', 'text': 'Ridgeview'}, {'id': 'C', 'text': 'Chapel Down'}, {'id': 'D', 'text': 'Nyetimber'}]",A,[1] The largest vineyard in England was Denbies Wine Estate in Surrey.,,,,,,,,,,,
c98c4334-2b84-4465-ba8c-103ff4d6a24d,WB-REG-0411-L2,fact_to_question,llama,wine_regions,2,recall,How far south does the Côte de Beaune extend from its northern boundary?,"[{'id': 'A', 'text': '25 km'}, {'id': 'B', 'text': '30 km'}, {'id': 'C', 'text': '20 km'}, {'id': 'D', 'text': '15 km'}]",A,[1] Côte de Beaune extends southwards for about 25 km to the river Dheune.,,,,,,,,,,,
f9e2eaaf-f025-4232-bda3-862047357eb1,WB-WMK-0291-L2,fact_to_question,gemini,winemaking,2,recall,"When dealing with underripe fruit during red wine production, what is the observed impact of prolonging skin contact time?","[{'id': 'A', 'text': 'It makes up for the lack of sugar accumulation by extracting higher levels of anthocyanins.'}, {'id': 'B', 'text': 'It successfully masks green, herbaceous flavors by extracting more mature seed tannins.'}, {'id': 'C', 'text': 'It significantly exacerbates the negative sensory traits associated with the lack of ripeness.'}, {'id': 'D', 'text': 'It fails to offset the lack of ripeness and does not amplify the underripe characteristics.'}]",D,[1] Extended maceration neither compensated for grape immaturity nor enhanced the effects of immaturity.,,,,,,,,,,,
79a15951-ded9-419e-841d-0ad17b86176e,WB-VIT-0383-L4,scenario_synthesis,chatgpt,viticulture,4,application,"A winery is preparing its first disease check of the season after seeing an early mildew event. The vineyard manager warns the winemaking team that the pathogen may have carried through winter either hidden in resting buds or in fruiting structures, so any shoot symptoms soon after budburst could point to one of those survival routes. To standardize the scouting plan 8 days after the first infection, which monitoring protocol best matches that risk assessment?","[{'id': 'A', 'text': 'At budburst, collect clusters rather than leaves from 20 vines and examine berry surfaces for spores.'}, {'id': 'B', 'text': 'Wait three weeks after the first infection, then sample one leaf from every vine in a single representative block.'}, {'id': 'C', 'text': 'Check the upper side of 20–30 young tip leaves from 8 edge-row vines, focusing only where visible lesions already appear.'}, {'id': 'D', 'text': 'Inspect the lower surface of 10–15 leaves taken from the basal portion of shoots on about 20 randomly selected vines.'}]",D,"[1] Comments on the Disease The fungus survives the winter as mycelia infecting tissue inside dormant buds or as chasmothecia (spore producing fruiting bodies).
---
[2] If the fungus overwintered as mycelia inside dormant buds, then emerging shoots may become diseased shortly after bud break.
---
[3] Seven to 10 days after this initial infection, monitor vineyards for the presence of powdery mildew by collecting 10 to 15 basal leaves from approximately 20 vines at random and examining the undersurface for powdery mildew spores.",,,,,,,,,,,
e00010bb-21d0-4509-86c1-b107171ec9bf,WB-GRP-0499-L3,scenario_synthesis,llama,grape_varieties,3,application,"A winemaker in Argentina is deciding whether to plant Malbec vines on grafted or ungrafted rootstock. The vineyard manager mentions that most of the country's 20,000+ hectares of Malbec are planted on ungrafted rootstock. What is the most likely reason for this practice?","[{'id': 'A', 'text': 'Grafted rootstock is significantly more expensive in Argentina compared to other countries'}, {'id': 'B', 'text': 'Ungrafted rootstock produces higher yields, which is a priority for Argentine winemakers'}, {'id': 'C', 'text': 'Argentine Malbec clusters are different from French Malbec, allowing them to be planted on ungrafted rootstock'}, {'id': 'D', 'text': 'The risk of phylloxera is higher in Argentina, necessitating the use of ungrafted rootstock'}]",C,"[1] Argentine wine clusters of Argentine Malbec are different from its French relatives.
---
[2] Because of this, most of the vineyards in Argentina are planted on ungrafted rootstock.
---
[3] As of 2003 there were over 20,000 ha (50,000 acres) of Malbec.",,,,,,,,,,,
ac8aa51e-274c-4c3b-95dd-ecb195dbda17,WB-WMK-0298-L2,fact_to_question,claude,winemaking,2,recall,"Beginning in the 1990s, South African winemakers increasingly adopted extended, cool fermentations for what primary purpose?","[{'id': 'A', 'text': 'To boost malolactic conversion and enhance buttery aromatics'}, {'id': 'B', 'text': 'To accelerate phenolic extraction and deepen tannin structure'}, {'id': 'C', 'text': 'To preserve residual sugar and produce off-dry styles'}, {'id': 'D', 'text': 'To reduce volatile esters and limit the influence of French and American oak'}]",D,"[1] Since the 1990s, more winemakers have used long and cool fermentation periods to minimise the volatile esters as well as exposure to French and American oak.",,,,,,,,,,,
b6c4e18f-d3f4-448e-b6f8-c38f66ace49f,WB-PRD-0335-L2,template,template_only,producers,2,recall,True or False: Heuriger und Weingut Karl Lentner is located in the Floridsdorf wine region.,"[{'id': 'A', 'text': 'True'}, {'id': 'B', 'text': 'False'}]",A,"[1] Heuriger und Weingut Karl Lentner is a wine producer in Floridsdorf, Austria.",,,,,,,,,,,
fa522e46-99ba-461c-8d06-589b735e7310,WB-GRP-0501-L3,distractor_mining,qwen,grape_varieties,1,analysis,"Which grape variety was historically cultivated across Catalonia and remained in use both prior to and following the phylloxera epidemic, distinguishing it by its long-standing presence in the region despite the devastation to vineyards?","[{'id': 'A', 'text': 'Sumoll'}, {'id': 'B', 'text': 'Abona (DO)'}, {'id': 'C', 'text': 'Bovale Grande'}, {'id': 'D', 'text': 'Granada (wine)'}]",A,"[1] Sherry permits the | varietals = grape variety.
---
[2] Abona (DO) permits the | varietals = grape variety.
---
[3] Priorat DOQ permits the 4.8 tn grape variety.
---
[4] Granada (wine) permits the | varietals = grape variety.
---
[5] The most widely planted is Bovale Grande (Carignan/Mazuelo) which has larger berries.
---
[6] Before and after phylloxera, the Sumoll was a variety of black grape widely grown throughout Catalonia.",,,,,,,,,,,
32202c60-7810-426b-a90a-8256f7a66eb2,WB-PRD-0330-L1,template,template_only,producers,1,application,A wine writer placing Benanti on a country-by-country map turns to the fact. Which country is specified?,"[{'id': 'A', 'text': 'Slovenia'}, {'id': 'B', 'text': 'Greece'}, {'id': 'C', 'text': 'Croatia'}, {'id': 'D', 'text': 'Italy'}]",D,[1] Benanti is a wine producer in the Sicily & Sardinia region of Italy.,,,,,,,,,,,
9f4535bd-724e-4b32-b5cb-38bfc8c1f10a,WB-GRP-0503-L3,distractor_mining,llama,grape_varieties,1,analysis,"Which grape variety is planted on over 1,800 hectares in the Bourgogne region, representing more than 90% of the total planted area in France for this variety?","[{'id': 'A', 'text': 'Chardonnay'}, {'id': 'B', 'text': 'Gamay'}, {'id': 'C', 'text': 'Pinot noir'}, {'id': 'D', 'text': 'Aligoté'}]",D,"[1] Gamay however, it can produce wines of distinction when planted on acidic soils.
---
[2] Corton wines are mostly red (around 95 per cent of the total production in the AOC) and made from the Pinot noir grape.
---
[3] The Bourgogne region is where the Aligoté grape flourishes best. Of the 2,000 hectares planted in France, more than 1,800 are in the Bourgogne.
---
[4] The Appellation d'origine contrôlée (AOC) Chassagne-Montrachet may be used for white wine and red with respectively Chardonnay and Pinot noir as the main grape variety.
---
[5] For white wines, the AOC regulations allow both Chardonnay and Pinot blanc to be used, but most wines are 100% Chardonnay.
---
[6] The grapes of the region are predominantly Pinot noir and Chardonnay with some Aligoté and Gamay also grown in vineyards spread over a stretch of 25 kilometers long and 7.",,,,,,,,,,,
ebb158db-8c91-4958-b991-98b8f9aeaec0,WB-BIZ-0263-L2,fact_to_question,claude,wine_business,2,recall,"Within the governance structure of Wines of South Africa (WOSA), which body is tasked with the sensory evaluation of wines for final certification, as well as reviewing their analytical data and addressing member inquiries?","[{'id': 'A', 'text': 'The Technical Committee'}, {'id': 'B', 'text': 'The Marketing Committee'}, {'id': 'C', 'text': 'The Executive Council'}, {'id': 'D', 'text': 'The Wine and Spirit Board'}]",A,"[1] The Technical Committee is responsible for the sensory judging of wine for final certification, judging the analytical data of wine for certification and handling requests from members and reports relating.",,,,,,,,,,,
437687f8-6b08-4e19-8a99-9536a4e9953d,WB-REG-0397-L1,template,template_only,wine_regions,1,application,"A buyer is routing a shipment of Clements Hills AVA wine. Based on the fact, which US state is the origin?","[{'id': 'A', 'text': 'Arizona'}, {'id': 'B', 'text': 'California'}, {'id': 'C', 'text': 'Colorado'}, {'id': 'D', 'text': 'Oregon'}]",B,[1] The Clements Hills AVA was established in 2006 in California.,,,,,,,,,,,
7353a791-575c-4424-884c-702f118e34c7,WB-GRP-0468-L3,comparative,qwen,grape_varieties,3,analysis,"Which grape variety is permitted in an AVA located in Washington state, specifically the Beverly AVA, but not in the Clear Lake AVA in California?","[{'id': 'A', 'text': 'Syrah'}, {'id': 'B', 'text': 'Cabernet Franc'}, {'id': 'C', 'text': 'Grenache'}, {'id': 'D', 'text': 'Petite Sirah'}]",B,"[1] Beverly, Washington AVA permits the Cabernet Franc grape variety.
---
[2] Clear Lake AVA permits the Grenache grape variety.",,,,,,,,,,,
7f6b0d26-b4c2-465d-8290-9b8f86053989,WB-GRP-0476-L2,comparative,claude,grape_varieties,1,analysis,"A French appellation permits both white wines made principally from Chardonnay and red wines made principally from Pinot Noir under its name. Which of the following appellations matches this dual-color, variety-specified classification framework?","[{'id': 'A', 'text': 'Beaujolais, which permits Chardonnay whites and Pinot Noir reds under one AOC'}, {'id': 'B', 'text': 'Beaujolais, which labels wines by grape variety rather than by appellation'}, {'id': 'C', 'text': 'Puligny-Montrachet, which covers both white (Chardonnay) and red (Pinot Noir) wines'}, {'id': 'D', 'text': 'Puligny-Montrachet, which is a varietally labeled appellation for Chardonnay only'}]",C,"[1] Beaujolais wine has a thin skin and is low in tannin, but like most AOC wines they are not labeled varietally.
---
[2] The Appellation d'origine contrôlée (AOC) Puligny-Montrachet may be used for white wine and red with respectively Chardonnay and Pinot noir as the main grape variety.",,,,,,,,,,,
0e3891d3-e04a-4210-921c-b678984de3c9,WB-GRP-0488-L2,scenario_synthesis,chatgpt,grape_varieties,1,application,"A Canadian winery is leaving fruit on the vine for a special frozen-grape bottling. The weather has stayed too mild late into the season, and the fruit sample now shows 34.5° Brix. The winemaking team also knows that only a tiny quantity may be picked even in a successful year, and that waiting too long without a proper freeze risks decay that can wipe out the crop. Based on these constraints, what is the most accurate conclusion for the team?","[{'id': 'A', 'text': 'They can wait without much concern, since rot is not a major issue for frozen-grape production as long as the fruit remains on the vine.'}, {'id': 'B', 'text': 'They should pick immediately, because once grapes are close to 35° Brix they automatically satisfy the standard for the designation.'}, {'id': 'C', 'text': 'They are in danger of losing the fruit to spoilage if the cold snap keeps delaying, and at 34.5° Brix the grapes still do not meet the minimum required for this wine style.'}, {'id': 'D', 'text': 'They should proceed, because any naturally chilled fruit can qualify even below 35° Brix if volumes are very small.'}]",C,"[1] If the sugar level in the grapes measures less than 35° Brix, then they may not be used for icewine, a minimum considerably higher than that of German Eiswein.
---
[2] Hillebrand and Pelee Island were able to harvest a minuscule amount of frozen grapes.
---
[3] If a freeze does not come quickly enough, the grapes may rot and the crop will be lost.",,,,,,,,,,,
ddfa1938-d455-43a5-bca5-0e78fe1ffb03,WB-PRD-0339-L2,fact_to_question,llama,producers,1,recall,In which year was the first recorded wine production in South Africa?,"[{'id': 'A', 'text': '1663'}, {'id': 'B', 'text': '1659'}, {'id': 'C', 'text': '1661'}, {'id': 'D', 'text': '1657'}]",B,"[1] == History ==

On 2 February 1659 the founder of Cape Town, Jan van Riebeeck, produced the first wine recorded in South Africa.",,,,,,,,,,,
d3a37708-7ece-47ff-8916-8840af05e398,WB-GRP-0459-L2,fact_to_question,chatgpt,grape_varieties,2,recall,Which grape is identified as the variety used for Chateau DYchem Sauterne?,"[{'id': 'A', 'text': 'Muscadelle'}, {'id': 'B', 'text': 'Sauvignon Blanc'}, {'id': 'C', 'text': 'Semillon'}, {'id': 'D', 'text': 'Chenin Blanc'}]",B,[1] Chateau DYchem Sauterne is made from Sauvignon Blanc Grape.,,,,,,,,,,,
ebf9a428-2098-4f5c-9dc0-2e52570d8a1b,WB-PRD-0334-L3,template,template_only,producers,3,recall,Indicate True or False: Escarpment operates in the Martinborough wine region.,"[{'id': 'A', 'text': 'True'}, {'id': 'B', 'text': 'False'}]",A,[1] Escarpment is a wine producer in the Martinborough region of New Zealand.,,,,,,,,,,,
b383f760-9d8d-4c2c-b0bd-b5c45d1a9f77,WB-REG-0429-L4,distractor_mining,chatgpt,wine_regions,4,analysis,Which appellation matches this production-limit clue: its authorized crop ceiling is 37 hectoliters per hectare?,"[{'id': 'A', 'text': 'Condrieu'}, {'id': 'B', 'text': 'Pommard'}, {'id': 'C', 'text': 'Médoc'}, {'id': 'D', 'text': 'Hermitage'}]",A,"[1] Sauternes AOC permits Sémillon, Sauvignon Blanc, Muscadelle for white wine production.
---
[2] Hermitage AOC permits Marsanne, Roussanne for white wine production.
---
[3] The maximum yield for Pommard AOC is 42 hl/ha.
---
[4] Meursault AOC permits Chardonnay for white wine production.
---
[5] The maximum yield for Médoc AOC is 60 hl/ha.
---
[6] The maximum yield for Condrieu AOC is 37 hl/ha.",,,,,,,,,,,
c4177d2e-a436-4681-9fc0-799c5c4f78b1,WB-GRP-0461-L2,comparative,llama,grape_varieties,2,analysis,Which of these two Italian wines has a non-protected designation when made outside of its DOC/DOCG region?,"[{'id': 'A', 'text': 'Recioto di Soave'}, {'id': 'B', 'text': 'Soave'}, {'id': 'C', 'text': 'Soave Superiore'}, {'id': 'D', 'text': 'Prosecco'}]",D,"[1] Glera grapes made in a Prosecco style outside the DOC/DOCG have a non-protected designation, such as ""IGT Veneto"".
---
[2] === Other wines === The grape requirements for Recioto di Soave DOCG wines are the same as for basic Soave.",,,,,,,,,,,
34f3b852-e8ee-470d-88aa-f1cf4eada5ce,WB-GRP-0462-L2,comparative,llama,grape_varieties,1,analysis,Which grape variety is associated with wines that have high acidity and tannin?,"[{'id': 'A', 'text': 'Sangiovese'}, {'id': 'B', 'text': 'Barbera'}, {'id': 'C', 'text': 'Dolcetto'}, {'id': 'D', 'text': 'Nebbiolo'}]",D,"[1] Modern winemakers have devised many techniques trying to find ways to add body and texture to Sangiovese — ranging from using grapes that come from extremely low yielding vines.
---
[2] == Wines ==

Wines made from Nebbiolo are characterized by their ample amounts of acidity and tannin.",,,,,,,,,,,
725eba0d-3dd1-4a48-8806-f0c9786b1afe,WB-GRP-0486-L3,scenario_synthesis,claude,grape_varieties,1,application,"A Kakheti-based producer is planning a vintage dessert white wine sourced from a single vineyard block in the Gurjaani district. The winemaker wants the finished wine to carry the regional appellation name traditionally given to a sweet white made from fruit grown in the Kardanakhi vineyards. To remain faithful to that style, which single grape variety must be used for this bottling?","[{'id': 'A', 'text': 'Saperavi dried on mats to raise sugar levels before pressing'}, {'id': 'B', 'text': 'Mtsvane exclusively, harvested late from Kardanakhi'}, {'id': 'C', 'text': 'Rkatsiteli exclusively, grown in the Kardanakhi vineyards'}, {'id': 'D', 'text': 'A co-fermented blend of Rkatsiteli and Mtsvane in the Kakhetian proportions'}]",C,"[1] Saamo is a vintage dessert white sweet wine is made from the Rkatsiteli grape variety cultivated in the Kardanakhi vineyards of the Gurjaani district in Kakheti.
---
[2] Georgian wine is made from the Rkatsiteli and Mtsvane grape varieties according to the Kakhetian recipe.
---
[3] Georgian wine contains 18% alcohol, 10% sugar and has 4-6% titrated acidity.",,,,,,,,,,,
cde78c0f-90f1-4870-892f-ae713b5ccd3c,WB-GRP-0438-L4,template,template_only,grape_varieties,4,application,A wine merchant looking for authentic Cabernet Sauvignon-based wines consults the fact. Which region should they target?,"[{'id': 'A', 'text': 'Sussex wine'}, {'id': 'B', 'text': 'Mudgee wine region'}, {'id': 'C', 'text': 'Wine of Origin'}, {'id': 'D', 'text': 'Mosel wine region'}]",B,[1] Mudgee wine region permits the Cabernet Sauvignon grape variety.,,,,,,,,,,,
ca7caa88-f571-437c-8fb0-23fedbab28e9,WB-GRP-0433-L4,template,template_only,grape_varieties,4,comprehension,"Given the fact, which region is a documented home for Cabernet Sauvignon?","[{'id': 'A', 'text': 'Mosel wine region'}, {'id': 'B', 'text': 'Wine of Origin'}, {'id': 'C', 'text': 'Mudgee wine region'}, {'id': 'D', 'text': 'Sussex wine'}]",C,[1] Mudgee wine region permits the Cabernet Sauvignon grape variety.,,,,,,,,,,,
366a30a9-78ac-4632-841f-46986f5a7b09,WB-GRP-0482-L2,scenario_synthesis,gemini,grape_varieties,1,application,"A domestic winemaking facility is preparing to bottle three distinct single-varietal lots from the recent harvest. The marketing department submits draft front labels that prominently display ""Muscadine"", ""Fredonia"", and ""Grenache Gris"" as the sole varietal identifiers. During the final compliance check against federal rules governing permissible grape nomenclature, what determination should the regulatory manager make regarding these specific drafts?","[{'id': 'A', 'text': 'The Muscadine draft is compliant, but Fredonia and Grenache Gris are classified as proprietary terms requiring a special administrative waiver for label use.'}, {'id': 'B', 'text': 'The Fredonia and Grenache Gris drafts are compliant, but the Muscadine label must be rejected unless it specifies a precise cultivar like Scuppernong.'}, {'id': 'C', 'text': 'Only the Grenache Gris draft is compliant; the other two must be classified generically because non-vinifera species are excluded from the authorized federal registry.'}, {'id': 'D', 'text': 'All three identifiers are federally authorized and can be legally printed as the designated grape varieties.'}]",D,"[1] Muscadine is an approved grape variety name for use on US wine labels per TTB regulations.
---
[2] Fredonia is an approved grape variety name for use on US wine labels per TTB regulations.
---
[3] Grenache Gris is an approved grape variety name for use on US wine labels per TTB regulations.",,,,,,,,,,,
f9040411-20c7-406d-84e7-af5dfc89a4ef,WB-GRP-0475-L3,comparative,gemini,grape_varieties,1,analysis,"When comparing the approved grape varieties for two specific American Viticultural Areas, one region officially allows the inclusion of Cabernet Franc, whereas another specifically approves Pinot blanc. Which pair correctly identifies the region allowing Cabernet Franc followed by the region allowing Pinot blanc?","[{'id': 'A', 'text': 'Chalone AVA and Willamette Valley AVA'}, {'id': 'B', 'text': 'Willamette Valley AVA and Chalone AVA'}, {'id': 'C', 'text': 'Dundee Hills AVA and Chalone AVA'}, {'id': 'D', 'text': 'Willamette Valley AVA and Santa Cruz Mountains AVA'}]",B,"[1] Willamette Valley AVA permits the Cabernet Franc grape variety.
---
[2] Chalone AVA permits the Pinot blanc grape variety.",,,,,,,,,,,
