uuid,public_qid,strategy,generator,domain,difficulty,cognitive_dim,question_text,options,correct_answer,source_facts,answer_correct,distractors_plausible,not_ambiguous,source_faithful,needs_source,no_vague_language,difficulty_match,cognitive_match,verbatim_copy,wine_category_leak,notes
f1341a3c-80c3-4851-98d8-60830141154e,WB-GRP-0550-L2,fact_to_question,qwen,grape_varieties,2,recall,"For a wine to be labeled with a specific viticultural area in Canada, what minimum percentage of the grapes must be sourced from that region?","[{'id': 'A', 'text': '90 percent'}, {'id': 'B', 'text': '95 percent'}, {'id': 'C', 'text': '75 percent'}, {'id': 'D', 'text': '85 percent'}]",B,[1] Wines bearing the name of a viticultural area are produced from a minimum of 95 percent of the grapes grown in the designated area.,,,,,,,,,,,
77bffa85-40db-432a-8d05-c88ef65932cf,WB-PRD-0381-L2,fact_to_question,gemini,producers,2,recall,"Which enterprise, established by chief executive Red Johnson, focuses on managing international distribution for over twenty domestic UK wine and liquor producers?","[{'id': 'A', 'text': 'Liberty Wines'}, {'id': 'B', 'text': 'Boutinot'}, {'id': 'C', 'text': 'Enotria&Coe'}, {'id': 'D', 'text': 'The British Bottle Company'}]",D,"[1] About The British Bottle Company: The British Bottle Company was founded four years ago by CEO Red Johnson and manages exports for more than 20 British wine, spirits.",,,,,,,,,,,
1cd0a4aa-7391-403d-b0ae-550512bbc508,WB-PRD-0380-L3,distractor_mining,qwen,producers,1,analysis,"Which individual became the first African American woman to lead a winery in a prominent U.S. wine region, marking a historic milestone in the country's viticultural industry?","[{'id': 'A', 'text': 'Tiquette Bramlett'}, {'id': 'B', 'text': 'Flag Hill Winery'}, {'id': 'C', 'text': 'Hopewell Valley Vineyards'}, {'id': 'D', 'text': 'Jess Stonestreet Jackson Jr.'}]",A,"[1] McManis, owner of McManis Family Vineyards, proposing a new viticultural area in San Joaquin County to be known as ""River Junction.
---
[2] The family's 1974 purchase of an 80-acre (32 ha) pear and walnut orchard in Lakeport, California, was converted to a vineyard.
---
[3] Hopewell Valley Vineyards is a wine producer in New Jersey, United States.
---
[4] Flag Hill Winery is a wine producer in New Hampshire, United States.
---
[5] Johnson, owner of Carlos Creek Winery, proposing a viticultural area named ""Alexandria Lakes."" The appellation encompasses approximately 10.
---
[6] Tiquette Bramlett is the first black woman appointed to oversee a winery in a major U.S.",,,,,,,,,,,
76098f84-09cd-4a66-8624-4615f7f9c6b2,WB-GRP-0539-L4,template,template_only,grape_varieties,4,comprehension,"Based on the source fact, | varietals = is grown in which wine region?","[{'id': 'A', 'text': 'Covas do Douro'}, {'id': 'B', 'text': 'Moimenta e Montouto'}, {'id': 'C', 'text': 'Entre-Deux-Mers AOC'}, {'id': 'D', 'text': 'Freguesia de Mar'}]",C,[1] Entre-Deux-Mers AOC permits the | varietals = grape variety.,,,,,,,,,,,
ec533699-e673-43cb-b7c5-ee2f1e9aa2c2,WB-PRD-0378-L3,template,template_only,producers,3,recall,Decide True or False — Bodegas Palomino y Vergara is a producer of the Jerez de la Frontera wine region.,"[{'id': 'A', 'text': 'True'}, {'id': 'B', 'text': 'False'}]",A,[1] Bodegas Palomino y Vergara is a wine producer located in Jerez de la Frontera.,,,,,,,,,,,
1a730bb6-2339-4a6d-b115-591c3f3c0361,WB-GRP-0543-L2,comparative,llama,grape_varieties,1,analysis,Which grape variety is principally used in the production of Falerno del Massico wine from the province of Caserta?,"[{'id': 'A', 'text': 'Aglianico'}, {'id': 'B', 'text': 'Nebbiolo'}, {'id': 'C', 'text': 'Barbera'}, {'id': 'D', 'text': 'Sangiovese'}]",A,"[1] More Aglianico can be found in the province of Caserta, as the principal grape of Falerno del Massico.
---
[2] In the Veneto, there is a small amount which some producers use to make a Nebbiolo recioto wine.",,,,,,,,,,,
70b2b03a-2981-4e48-acb3-89dd94461c26,WB-REG-0462-L3,template,template_only,wine_regions,1,application,"A retailer lists Sonoita AVA wines on its website under state. Per the fact, which state should be used?","[{'id': 'A', 'text': 'Idaho'}, {'id': 'B', 'text': 'Oregon'}, {'id': 'C', 'text': 'California'}, {'id': 'D', 'text': 'Arizona'}]",D,[1] The Sonoita AVA was established in 1984 in Arizona.,,,,,,,,,,,
86404712-08cc-4df1-96aa-3914ec318c0e,WB-GRP-0548-L2,scenario_synthesis,claude,grape_varieties,1,application,"A Sardinian producer is finalizing the blend for a wine to be labeled under the island's main DOC for this grape, which local tradition calls Cannonau. The winemaker has three red lots from the 2023 harvest: a late-picked Cannonau lot brought in roughly two weeks after the estate's Cabernet Sauvignon parcel, a Carignan lot, and a Syrah lot. The cellar team proposes a final blend of 82% Cannonau, 12% Carignan, and 6% Syrah, arguing this balances fruit concentration with structure. Why must the winemaker reject this proposed blend if the wine is to be sold under this DOC?","[{'id': 'A', 'text': 'The DOC prohibits the inclusion of any Syrah in the blend regardless of percentage.'}, {'id': 'B', 'text': 'Because Cannonau typically ripens weeks before Cabernet Sauvignon, the late-picked lot likely suffered hangtime issues and cannot be used in a DOC wine.'}, {'id': 'C', 'text': 'The DOC requires that the designated local grape make up at least 90% of the blend, so Cannonau at 82% falls short of the legal minimum.'}, {'id': 'D', 'text': 'DOC rules require the Cannonau to be harvested before the Cabernet Sauvignon parcel to qualify for appellation labeling.'}]",C,"[1] Grenache history in the Rhône can be traced to the influence of Burgundian wine merchants in the 17-18th centuries who sought a blending variety to add body and alcohol content.
---
[2] wine Cannonau di Sardegna is by law at least 90% local Grenache (Cannonau).
---
[3] Grenache is often one of the last grapes to be harvested, often ripening weeks after Cabernet Sauvignon.",,,,,,,,,,,
af65f743-873e-4fc2-a2e4-a02290a09c04,WB-VIT-0411-L3,distractor_mining,chatgpt,viticulture,1,analysis,A Spanish grape now largely confined to Majorca covers about 320 hectares (roughly 790 acres). Which grape matches that vineyard area?,"[{'id': 'A', 'text': 'Trepat — about 1,500 hectares (3,700 acres)'}, {'id': 'B', 'text': 'Mencía — over 9,100 hectares (22,000 acres) in Spain'}, {'id': 'C', 'text': 'Malvar — nearly 2,500 hectares (6,200 acres)'}, {'id': 'D', 'text': 'Manto negro — about 320 hectares (790 acres)'}]",D,"[1] As of 2025 harvest, Penedès makes history as the first wine appellation with 100% certified organic production.
---
[2] In Spain, it is planted on over 9,100 hectares (22,000 acres), with another 2,500 hectares (6,200 acres) in neighboring Portugal.
---
[3] At just 22 hectares, Pago Calzadilla is the smallest wine DOP in Spain.
---
[4] In the late 20th century there was nearly 2,500 hectares (6,200 acres) of Malvar planted.
---
[5] Today, Manto negro is almost exclusively found on the island of Majorca with 320 hectares (790 acres).
---
[6] Today there are approximately 1,500 hectares (3,700 acres) of the variety, used mostly for light rosé.",,,,,,,,,,,
5d349cd8-c535-4374-9685-c81827b2cc33,WB-REG-0466-L4,distractor_mining,qwen,wine_regions,4,analysis,"Which individual is associated with achieving the distinction of being the third person from the village of Mehring to be crowned a wine queen of the Moselle region, and thereby becoming the 12th overall representative from that wine region?","[{'id': 'A', 'text': 'Moselle wine'}, {'id': 'B', 'text': 'Lena Endesfelder'}, {'id': 'C', 'text': 'Saxon Wine Queen'}, {'id': 'D', 'text': 'Marlies Dumbsky'}]",B,"[1] Additionally, the wine has to score an average of at least 3 points in the official wine examination (Amtliche Weinprüfung).
---
[2] In the year following her 'reign' she is entitled to run for election as the German Wine Queen.
---
[3] === Special and regional wine types ===
There are also a number of specialty and regional wines, considered as special version of some quality category.
---
[4] From  2004 to 2006 she was the local wine princess of her home town.
---
[5] Moselle wine is produced in three countries along the river Moselle: France, Luxembourg (the Musel) and Germany (the Mosel).
---
[6] Lena Endesfelder also became the 12th wine queen from the Moselle region and the third to come from the village of Mehring.",,,,,,,,,,,
