uuid,public_qid,strategy,generator,domain,difficulty,cognitive_dim,question_text,options,correct_answer,source_facts,answer_correct,distractors_plausible,not_ambiguous,source_faithful,needs_source,no_vague_language,difficulty_match,cognitive_match,verbatim_copy,wine_category_leak,notes
77185013-b7d4-4749-ba26-d52ce2a694ff,WB-GRP-0331-L2,scenario_synthesis,qwen,grape_varieties,2,application,"A winemaker in Central Europe is evaluating a dark-skinned grape variety that ripens late in the season and is known for producing red wines with firm tannic structure and a distinctive spicy aromatic profile. The variety has gained regional acclaim and is often compared to a prestigious Burgundian red in terms of its cultural significance and adaptability across diverse terroirs in the area. Given these characteristics, which of the following best describes the variety in question?","[{'id': 'A', 'text': 'A late-ripening red grape with robust tannins and spicy notes, often likened to a renowned red variety from Burgundy due to its regional importance in Eastern Europe'}, {'id': 'B', 'text': 'A dark-skinned grape primarily used for rosé production, noted for its high acidity and neutral profile, often contrasted with a classic German white for its color intensity'}, {'id': 'C', 'text': 'An early-ripening white grape with low tannin and floral characteristics, traditionally compared to a famous Rhône white for its aromatic intensity'}, {'id': 'D', 'text': 'A mid-ripening red variety with soft tannins and fruity expression, frequently equated with a well-known Italian red for its widespread plantings in the Balkans'}]",A,"[1] Blaufränkisch is a late-ripening variety, produces red wines which are typically rich in tannin and may exhibit a pronounced spicy character.
---
[2] German for blue Frankish) is a dark-skinned variety of grape used for red wine.
---
[3] Blaufränkisch has been called ""the Pinot noir of the East"" because of its spread and reputation in Eastern Europe.",,,,,,,,,,,
db2680d8-1739-4bab-b0b7-add4e42cfde4,WB-REG-0326-L3,distractor_mining,qwen,wine_regions,3,analysis,"In 2009, a new American Viticultural Area was established in the southeastern United States, marking a significant expansion of recognized wine-growing regions in a state not traditionally associated with large-scale viticulture. To which AVA does this founding date correspond?","[{'id': 'A', 'text': 'Leelanau Peninsula AVA'}, {'id': 'B', 'text': 'Yadkin Valley AVA'}, {'id': 'C', 'text': 'Haw River Valley AVA'}, {'id': 'D', 'text': 'Texas High Plains AVA'}]",C,"[1] The Isle St. George AVA was established in 1982 in Ohio.
---
[2] The Atlas Peak AVA was established in 1992 in California.
---
[3] The Leelanau Peninsula AVA was established in 1982 in Michigan.
---
[4] The Texas High Plains AVA was established in 1993 in Texas.
---
[5] The Haw River Valley AVA was established in 2009 in North Carolina.
---
[6] The Yadkin Valley AVA was established in 2002 in North Carolina.",,,,,,,,,,,
72f31b40-4df2-4e08-9570-6b34e3f9f7d9,WB-GRP-0287-L1,template,template_only,grape_varieties,1,comprehension,"Per the fact, which country hosts cultivation of Red Blend?","[{'id': 'A', 'text': 'Argentina'}, {'id': 'B', 'text': 'Uruguay'}, {'id': 'C', 'text': 'Mexico'}, {'id': 'D', 'text': 'Spain'}]",A,[1] Red Blend is a widely reviewed grape variety in Argentina.,,,,,,,,,,,
5fd434b3-f313-438b-9ae5-9eec2ed4edfc,WB-BIZ-0235-L3,distractor_mining,qwen,wine_business,3,analysis,"Which wine classification initiative, developed during the 1920s, sought to emulate the structure of the French appellation model?","[{'id': 'A', 'text': 'An effort to establish a formal labeling framework inspired by French regional protections'}, {'id': 'B', 'text': 'A system based exclusively on market price, modeled after the 1855 Bordeaux classification'}, {'id': 'C', 'text': ""A protected designation under EU law known as AOP (appellation d'origine protégée)""}, {'id': 'D', 'text': 'A regulatory framework governing vineyard yields and winemaking practices across member states'}]",A,"[1] Following several legal turns, the 2003 Cru Bourgeois classification was annulled by the French court in 2007.
---
[2] == Other countries' labels ==


=== European Union ===
EU law has created a similar type of protection for regional products called the AOP (appellation d'origine protégée.
---
[3] The classification is inspired by the Bordeaux Wine Official Classification of 1855: it is based only on price.
---
[4] European Union wine regulations regulate such things as the maximum vineyard surface allowed to individual EU member states, allowed winemaking practices and principles for wine classification and labelling.
---
[5] During the 1920s serious attempts were made to formulate some kind of classification along the lines of the French appellation system.
---
[6] Wine classification may not be entirely of that one grape and varietal labeling laws differ.",,,,,,,,,,,
c5954920-a29d-4afb-b086-ed0e94603a1c,WB-PRD-0288-L4,distractor_mining,qwen,producers,4,analysis,"Which wine-producing region or appellation is defined by approximately 35 hectares of vineyards distributed across a significant portion of its land area, with five officially registered wineries operating under a recognized Regulatory Council?","[{'id': 'A', 'text': 'Montilla'}, {'id': 'B', 'text': 'Santa Margarida i els Monjos'}, {'id': 'C', 'text': 'Levante region'}, {'id': 'D', 'text': 'Ibiza (Vino de la Tierra)'}]",D,"[1] Winery and ceramic panel of Saint James is a wine producer in Bèlgida, Spain.
---
[2] Cilla de Mairena del Alcor is a wine producer in Mairena del Alcor, Spain.
---
[3] Bodega y Viñedos Lagar de la Salud winery is located in Montilla, Spain.
---
[4] Celler de la Riba is a wine producer in Santa Margarida i els Monjos, Spain.
---
[5] There are currently about 35 hectares of vineyards, spread over a large part of the island and 5 wineries (known as bodegas in Spanish) registered with the Regulatory Council.
---
[6] Vicente Gandia is a wine producer in the Levante region of Spain.",,,,,,,,,,,
d4ec3d7f-8cd8-4086-9852-08109812e495,WB-PRD-0272-L2,fact_to_question,gemini,producers,2,recall,Which French wine organization officially altered its title and governing documents in 2003 with the primary mission of assisting autonomous producers in resisting the growing market dominance of large-scale cooperatives?,"[{'id': 'A', 'text': 'Renaissance des Appellations'}, {'id': 'B', 'text': 'Vignerons Engagés'}, {'id': 'C', 'text': 'Vignerons indépendants de France'}, {'id': 'D', 'text': 'Confédération Nationale des Producteurs de Vins (CNAOC)'}]",C,[1] Changed their name and their charter in 2003 to try to unite and support independent winemakers and help them fight to keep their independence against powerful winemaking cooperatives.,,,,,,,,,,,
05324ece-1e67-4e0f-baad-c87e902a3038,WB-REG-0321-L4,scenario_synthesis,qwen,wine_regions,4,application,"A winemaker in a warm South African wine region is working on a de-alcoholized wine project and is considering ways to maintain mouthfeel after alcohol removal. The region is known for large-scale production, and the winery is part of a cooperative that also produces fortified and dessert wines from high-sugar grape varieties. Given regulatory flexibility in this country, which of the following actions is the winemaker permitted to take to enhance body in the final product?","[{'id': 'A', 'text': 'Add glycerol post-de-alcoholisation to improve texture and fullness'}, {'id': 'B', 'text': 'Inoculate with non-Saccharomyces yeast strains to naturally boost glycerol during fermentation'}, {'id': 'C', 'text': 'Use imported concentrated grape must to increase viscosity and sweetness'}, {'id': 'D', 'text': 'Age the wine in new oak barrels to extract polysaccharides and improve mouthfeel'}]",A,"[1] South African wine 's large and numerous co-operatives produce sizeable amounts of fortified wine as well as Muscadel and Hanepoot based dessert wines.
---
[2] • Glycerol may be added to this product after de-alcoholisation. Many other countries do not allow this addition.
---
[3] Orange Rivers are among the warmest areas and are often the location of bulk wine production and distillation.",,,,,,,,,,,
6626447f-988b-4e42-955d-57b41ae1cbc5,WB-VIT-0298-L3,distractor_mining,qwen,viticulture,3,analysis,"Which wine-producing region has been historically valued since ancient times for its favorable combination of soil and climate, situated on a high-elevation plateau flanked by two parallel mountain ranges?","[{'id': 'A', 'text': 'Carmel Winery'}, {'id': 'B', 'text': 'Massaya'}, {'id': 'C', 'text': 'Phoenicians and wine'}, {'id': 'D', 'text': 'Israeli wine'}]",B,"[1] The northern Bekaa has traditionally been a favoured terroir for viticulture, especially since the beginning of the last century.
---
[2] The Phoenicians and their Punic descendants of Carthage had a direct influence on the growing winemaking cultures of the ancient Greeks and Romans that would later spread viticulture across Europe.
---
[3] Chardonnay grown in Israel has shown itself to be highly reflective of terroir and reflective of the particular characteristics of vineyard soils.
---
[4] Since Biblical times, the Bekaa Valley—a high plain nestled between two mountain ranges—has been prized for its soil, climate.
---
[5] == History ==


=== Ancient and Classic era ===

Viticulture has existed in the land of Israel since biblical times.
---
[6] Carmel Winery are generally accepted as Israel's finest wine growing areas due to their higher altitude and cooler climate, Carmel's vineyards focus on growing quality grapes.",,,,,,,,,,,
345d4b51-60e7-4a4f-95f3-497fbab49c08,WB-PRD-0287-L3,distractor_mining,gemini,producers,3,analysis,This Israeli wine entity is characterized by its substantial scale within its namesake area and is recognized for providing source material to the Rishon LeZion facility. Which entity does this describe?,"[{'id': 'A', 'text': 'Jezreel Valley Winery'}, {'id': 'B', 'text': 'Carmel Winery'}, {'id': 'C', 'text': 'Domaine du Castel'}, {'id': 'D', 'text': 'Yatir Winery'}]",B,"[1] Carmel Winery is a large region for Carmel and it supplies the Rishon LeZion Winery.
---
[2] Yatir winery began producing on two levels: Yatir and Yatir Forest, the latter being the winery's flagship series.
---
[3] Domaine du Castel (Hebrew: יקב קסטל) is a family owned winery in the Jerusalem corridor, Israel.
---
[4] In addition, Jezreel Valley winery won a silver medal at Terravino 2012 with a red blend which includes Argaman.
---
[5] The root of the modern Israeli wine industry can be traced to the late 19th century when the French Baron Edmond de Rothschild, owner of the Bordeaux estate Château Lafite-Rothschild.
---
[6] === Modern ===


==== Ottoman and British periods ====
In 1848, a rabbi in Jerusalem founded the first documented winery in modern times but this establishment was short lived.",,,,,,,,,,,
b59e6884-d1ee-461e-ab68-70844c56c89b,WB-REG-0296-L2,fact_to_question,qwen,wine_regions,2,recall,"Which California appellation received federal recognition as an AVA in 1987, designating a distinct viticultural area based on its mountainous terrain and cool maritime influences?","[{'id': 'A', 'text': 'Malibu Coast AVA'}, {'id': 'B', 'text': 'Cole Ranch AVA'}, {'id': 'C', 'text': 'Chalk Hill AVA'}, {'id': 'D', 'text': 'Ben Lomond Mountain AVA'}]",D,[1] The Ben Lomond Mountain AVA was established in 1987 in California.,,,,,,,,,,,
3ce3330b-c3fc-4142-be9e-87f9dc9ba42c,WB-VIT-0276-L2,comparative,claude,viticulture,2,analysis,Which American Viticultural Area sits on the western side of Clear Lake in Northern California?,"[{'id': 'A', 'text': 'Temecula Valley AVA'}, {'id': 'B', 'text': 'Red Hills Lake County AVA'}, {'id': 'C', 'text': 'Kelsey Bench-Lake County AVA'}, {'id': 'D', 'text': 'Guenoc Valley AVA'}]",C,"[1] Kelsey Bench-Lake County is an American Viticultural Area (AVA) located in Lake County, California on western region of Clear Lake.
---
[2] Temecula Valley is an American Viticultural Area (AVA) within the Temecula Valley landform, located in southwestern Riverside County, California nestled along the eastern slopes of the Santa Ana Mountains.",,,,,,,,,,,
2f8632e4-4b30-4ff4-8aac-0378bc8bdbbc,WB-GRP-0285-L3,template,template_only,grape_varieties,3,application,A wine merchant looking for authentic Cabernet Sauvignon-based wines consults the fact. Which region should they target?,"[{'id': 'A', 'text': 'Spring Mountain District AVA'}, {'id': 'B', 'text': 'Yucaipa Valley AVA'}, {'id': 'C', 'text': 'Napa County wine'}, {'id': 'D', 'text': 'Nova Scotia wine'}]",A,[1] Spring Mountain District AVA permits the Cabernet Sauvignon grape variety.,,,,,,,,,,,
52f8f3cb-25a0-46a7-93e4-13ac950e050d,WB-WMK-0256-L3,scenario_synthesis,qwen,winemaking,3,analysis,"A winemaker is evaluating two lots of wine from the same vintage: one white and one red. The white wine has elevated volatile acidity and chloride levels, while the red wine shows higher-than-average citric acid content. Based on chemical markers associated with quality, which adjustment should the winemaker prioritize to improve the overall quality potential of both wines?","[{'id': 'A', 'text': 'Increase citric acid in the white wine to align with the positive trend seen in red wines.'}, {'id': 'B', 'text': ""Accept the high volatile acidity in the white wine, since citric acid's positive impact in reds suggests acidity is generally beneficial.""}, {'id': 'C', 'text': 'Prioritize lowering citric acid in the red wine to avoid imbalance, as high acidity typically correlates with lower quality.'}, {'id': 'D', 'text': 'Focus on reducing chloride and volatile acidity in the white wine, as both are negatively associated with quality in white wines.'}]",D,"[1] In white wines, chloride levels is moderately negatively correlated with quality ratings (r=-0.21).
---
[2] In red wines, citric acid is moderately positively correlated with quality ratings (r=0.23).
---
[3] In white wines, volatile acidity is moderately negatively correlated with quality ratings (r=-0.19).",,,,,,,,,,,
b3a65dc0-5a03-4197-b4c4-139adebdb01d,WB-GRP-0329-L3,comparative,qwen,grape_varieties,3,analysis,"Which wine entity is characterized by a trait that supports prolonged cellaring due to its inherent structural component, rather than its regional style or permitted grape varieties?","[{'id': 'A', 'text': 'A wine style from a Mosel sub-region, typically light-bodied and produced in styles ranging from dry to slightly sweet, using several white grape varieties including one known for neutral character'}, {'id': 'B', 'text': 'A single-varietal wine from a cool-climate region known for early-drinking profiles, with restrained alcohol and bright fruit notes'}, {'id': 'C', 'text': 'A blended white wine from a German village appellation, primarily made from aromatic grapes with low skin-to-juice ratios and minimal phenolic extraction'}, {'id': 'D', 'text': 'A white grape variety whose flavor versatility and pronounced tartness allow it to maintain balance and complexity over many years of bottle aging'}]",D,"[1] A white, light body wine that ranges from dry to off-dry, it can be made from Riesling, Müller-Thurgau, or Elbling grapes.
---
[2] However, Riesling's naturally high acidity and range of flavours make it suitable for extended aging.",,,,,,,,,,,
6bb2cda2-07c7-4ab8-8207-867a5f7cffb4,WB-VIT-0263-L2,comparative,llama,viticulture,1,analysis,Which AVA spans across parts of both Napa and Solano Counties in California?,"[{'id': 'A', 'text': 'Oak Knoll District of Napa Valley AVA'}, {'id': 'B', 'text': 'Dos Rios AVA'}, {'id': 'C', 'text': 'Stags Leap District AVA'}, {'id': 'D', 'text': 'Wild Horse Valley AVA'}]",D,"[1] As of 2023, six acres (2 ha) of commercial vineyards are cultivated within the AVA, with the potential for additional plantings.
---
[2] Wild Horse Valley is an American Viticultural Area (AVA) that straddles between Napa and Solano Counties, California and partly resides within the larger Napa Valley AVA.",,,,,,,,,,,
8eb959b3-55bd-4513-9238-aad1045dae73,WB-VIT-0264-L3,comparative,llama,viticulture,3,analysis,"Which AVA encompasses a town of the same name and spans approximately 8,600 acres?","[{'id': 'A', 'text': 'Leona Valley AVA'}, {'id': 'B', 'text': 'Loess Hills AVA'}, {'id': 'C', 'text': 'Iowa Uplands AVA'}, {'id': 'D', 'text': 'Upper Mississippi Valley AVA'}]",A,"[1] Donato Vineyards proposing the viticultural area named ""Leona Valley."" The 8,600 acres (13.4 sq mi) Leona Valley viticulture area encompasses the town of Leona Valley.
---
[2] Northeastern Iowa is included in the Upper Mississippi Valley AVA while the western part of the state is in the new AVA designation named Loess Hills.",,,,,,,,,,,
f3b8fabb-7127-4476-b9d1-0e64b2359c97,WB-VIT-0289-L2,scenario_synthesis,gemini,viticulture,2,application,"During a canopy inspection, an estate winemaker observes significant foliar lesions. Laboratory analysis confirms the primary pathogen spreading through the vineyard leaves is Plasmopara viticola. Based on current seasonal disease pressures, the viticulture team needs to deploy an immediate response to protect the remaining foliage. Which intervention strategy is most appropriate?","[{'id': 'A', 'text': 'Deploy sulfur applications to mitigate the active Plasmopara viticola infection, while bypassing any preventative sprays for black rot and Phomopsis.'}, {'id': 'B', 'text': 'Deploy sulfur applications to mitigate the active Plasmopara viticola infection, while simultaneously initiating an aggressive eradication program for Phomopsis.'}, {'id': 'C', 'text': 'Deploy copper applications to mitigate the active Plasmopara viticola infection, while bypassing any preventative sprays for black rot and Phomopsis.'}, {'id': 'D', 'text': 'Deploy copper applications to mitigate the active Plasmopara viticola infection, while simultaneously initiating an aggressive eradication program for black rot.'}]",C,"[1] However, sulfur and copper can also be used for powdery and downy mildew control, respectively, especially if a fair amount of these diseases have developed .
---
[2] The good news is that management of black rot and Phomopsis are not important issues at this time, and growers can focus on protecting leaves from powdery and downy mildew.
---
[3] Download Save for later Print Share Updated: October 30, 2025 Skip to the end of the images gallery Downy mildew (caused by Plasmopara viticola) on a grapevine leaf.",,,,,,,,,,,
1055260d-470e-4ab9-b3f4-ad6062076e8a,WB-REG-0324-L3,distractor_mining,claude,wine_regions,3,analysis,"Which Greek grape variety is characterized by strong drought tolerance, a late ripening cycle, and the production of highly aromatic wines with low acidity?","[{'id': 'A', 'text': 'Thrapsathiri'}, {'id': 'B', 'text': 'Malamatina'}, {'id': 'C', 'text': 'Muscat Blanc à Petits Grains'}, {'id': 'D', 'text': 'Protropos'}]",A,"[1] These strains are more prevalent in Australia, where the grape is also known as Frontignac and Brown Muscat.
---
[2] Decentralized Administration of Peloponnese, Western Greece and the Ionian Islands is a wine region in Greece, Greece.
---
[3] Malamatina (Greek: Μαλαματίνα) is the name of a Greek wine brand, mostly known for its retsina.
---
[4] In ancient times, Samos was an especially rich and powerful city-state, particularly known for its vineyards and wine production.
---
[5] The grape is highly resistant to drought, ripens late and produces very aromatic wines with soft acidity.
---
[6] Wines from Crete are not listed among those specially prized in classical Greece, but under the Roman Empire in the 2nd century AD Crete was known for a sweet wine, protropos, which was exported to Italy.",,,,,,,,,,,
7811ed62-03c5-4ab1-a766-c0c1105d6dc5,WB-REG-0273-L1,template,template_only,wine_regions,1,comprehension,The fact assigns the Sierra Pelona AVA to which US state?,"[{'id': 'A', 'text': 'Colorado'}, {'id': 'B', 'text': 'Oregon'}, {'id': 'C', 'text': 'California'}, {'id': 'D', 'text': 'Arizona'}]",C,[1] The Sierra Pelona AVA was established in 2010 in California.,,,,,,,,,,,
b4316755-e225-49db-a47b-2b23a03aee0c,WB-PRD-0268-L2,fact_to_question,chatgpt,producers,2,recall,Which producer matches this profile: established in 2002 in the Kakhetian village of Zemo Khodasheni and now holding more than 400 hectares of vineyards planted with selected native grapes in the Kvareli area?,"[{'id': 'A', 'text': 'Badagoni'}, {'id': 'B', 'text': 'Shumi Winery'}, {'id': 'C', 'text': 'Telavi Wine Cellar'}, {'id': 'D', 'text': 'Tbilvino'}]",A,"[1] The company was founded in then Kakhetian village of Zemo Khodasheni in 2002. Currently, it owns more than 400 hectares of vineyards of selected local grape varieties of then districts of Khvareli.",,,,,,,,,,,
7649a312-07d8-49f1-b053-9a7ebf474cfb,WB-WMK-0241-L2,fact_to_question,claude,winemaking,2,recall,Approximately what proportion of sparkling wine production relies on the Traditional Method (secondary fermentation in bottle)?,"[{'id': 'A', 'text': 'About 65%'}, {'id': 'B', 'text': 'About 85%'}, {'id': 'C', 'text': 'About 50%'}, {'id': 'D', 'text': 'About 35%'}]",A,[1] Sparkling wine is largely produced in the Traditional Method (65%).,,,,,,,,,,,
216e5413-5358-40ca-a266-3795c1f6ede0,WB-VIT-0271-L3,comparative,qwen,viticulture,3,analysis,Which of these American Viticultural Areas is defined by its location in a mountainous border region shared between Monterey and San Benito Counties in California?,"[{'id': 'A', 'text': 'Colesville AVA'}, {'id': 'B', 'text': 'Lime Kiln Valley AVA'}, {'id': 'C', 'text': 'High Valley AVA'}, {'id': 'D', 'text': 'Gabilan Mountains AVA'}]",D,"[1] The AVA encompasses 15,000 acres (23 sq mi).
---
[2] Gabilan Mountains is an American Viticultural Area (AVA) located in the mountainous region on the border in Monterey and San Benito Counties in California.",,,,,,,,,,,
38b410d4-1ef2-44b7-b3dd-bb75ffdf1fea,WB-PRD-0259-L2,template,template_only,producers,2,recall,True or False: Clos Fourtet is located in the Saint-Émilion wine region.,"[{'id': 'A', 'text': 'True'}, {'id': 'B', 'text': 'False'}]",A,[1] Clos Fourtet is a classified Bordeaux estate in Saint-Émilion.,,,,,,,,,,,
