uuid,public_qid,strategy,generator,domain,difficulty,cognitive_dim,question_text,options,correct_answer,source_facts,answer_correct,distractors_plausible,not_ambiguous,source_faithful,needs_source,no_vague_language,difficulty_match,cognitive_match,verbatim_copy,wine_category_leak,notes
28952798-5457-4e20-9771-2c324f0020db,WB-REG-0471-L2,fact_to_question,qwen,wine_regions,1,recall,Which Italian wine region with 'Superiore' in its designation is specifically authorized to produce red wines under a DOCG classification?,"[{'id': 'A', 'text': 'Barbera del Monferrato Superiore'}, {'id': 'B', 'text': ""Nebbiolo d'Alba Superiore""}, {'id': 'C', 'text': ""Montepulciano d'Abruzzo Superiore""}, {'id': 'D', 'text': 'Sangiovese di Romagna Superiore'}]",A,[1] Barbera del Monferrato Superiore DOCG produces red wine.,,,,,,,,,,,
f3e9392e-37c5-4412-9009-daeba6ef464a,WB-REG-0475-L3,distractor_mining,claude,wine_regions,1,analysis,A wine region located in the northeastern Italian territory of Friuli-Venezia Giulia holds a DOC classification and is sometimes referred to by a shortened form of its name. Which region matches this description?,"[{'id': 'A', 'text': 'Asolo'}, {'id': 'B', 'text': 'Collio Goriziano'}, {'id': 'C', 'text': 'Valpolicella'}, {'id': 'D', 'text': 'Conegliano Valdobbiadene'}]",B,"[1] Prosecco Conegliano Valdobbiadene Superiore DOCG is made on the hills between the comuni (municipalities) of Conegliano, Valdobbiadene.
---
[2] Within the larger designation are two small DOCG areas, Conegliano Valdobbiadene Prosecco in the hills between the comuni (municipalities) of Conegliano and Valdobbiadene, and Asolo Prosecco around the nearby comune of Asolo.
---
[3] Collio Goriziano (sometimes designated simply as Collio or Collio DOC) is an Italian wine and winemaking region in northeast Italian region of Friuli-Venezia Giulia.
---
[4] However, with DOC recognition also came a large expansion of vineyard areas that were permitted to produce Valpolicella DOC wine, including land in the fertile plains of the Po River.
---
[5] Valpolicella ranks just after Chianti in total Italian denominazione di origine controllata (DOC) wine production.
---
[6] Apulia wine region is notable in Italy for its large production and the amount of DOC, IGT and DOCG wines manufactured there.",,,,,,,,,,,
895881e4-a5dd-4a32-a53e-a2de37f7e7ce,WB-PRD-0384-L2,fact_to_question,chatgpt,producers,1,recall,"In French winegrowing debates, the criticism of chaptalization is mainly tied to the idea that it benefits which group of producers?","[{'id': 'A', 'text': 'Growers working in cooler, less favorable climate zones'}, {'id': 'B', 'text': 'Cellars specializing in long lees aging for sparkling wine'}, {'id': 'C', 'text': 'Producers in Mediterranean areas with consistently hot summers'}, {'id': 'D', 'text': 'Estates farming only on limestone-rich soils'}]",A,[1] Chaptalization has generated controversy and discontent in the French wine industry due to advantages that the process is perceived to give producers in poor-climate areas.,,,,,,,,,,,
b3c905d7-98fc-493e-b3ee-c788f5bdd2eb,WB-REG-0471-L3,template,template_only,wine_regions,1,application,"A retailer lists Verde Valley AVA wines on its website under state. Per the fact, which state should be used?","[{'id': 'A', 'text': 'Oregon'}, {'id': 'B', 'text': 'Idaho'}, {'id': 'C', 'text': 'California'}, {'id': 'D', 'text': 'Arizona'}]",D,[1] The Verde Valley AVA was established in 2021 in Arizona.,,,,,,,,,,,
4d679cf8-a314-47fb-b6d9-3ee046809ae4,WB-REG-0477-L2,scenario_synthesis,llama,wine_regions,1,analysis,"A winemaker in the Rapel Valley of Chile is considering whether to invest in irrigation infrastructure for their vineyard. The region is known for its warm, arid climate created by the rain shadow effect of the Andes and Coastal Ranges. At what latitude is the vineyard located?","[{'id': 'A', 'text': '40°S'}, {'id': 'B', 'text': '50°S'}, {'id': 'C', 'text': '32°S'}, {'id': 'D', 'text': '45°S'}]",C,"[1] For the Chilean wine regions in the Valle Central, the Andes and Coastal Ranges create a rain shadow effect which traps the warm arid air in the region.
---
[2] The vineyards of Chile fall between the latitudes of 32 and 38° s which, in the Northern Hemisphere would be the equivalent of southern Spain and North Africa.
---
[3] The Rapel Valley is named after the Rapel River and Lake Rapel and is one of the largest wine-producing regions in the Central Valley.",,,,,,,,,,,
6ae196e7-1133-4205-b182-eeced52964d8,WB-GRP-0558-L2,comparative,gemini,grape_varieties,1,analysis,"Which Italian red grape variety is officially suggested for cultivation in twenty out of one hundred ten provincial areas across the country, and acts as an authorized or mandatory constituent for classified reds in Umbria, Apulia, Lazio, and Molise?","[{'id': 'A', 'text': 'Sangiovese'}, {'id': 'B', 'text': 'Montepulciano'}, {'id': 'C', 'text': 'Aglianico'}, {'id': 'D', 'text': 'Barbera'}]",B,"[1] Montepulciano (grape) is a recommended planting in 20 of Italy's 110 provinces and is a permitted or required grape in the red wines of DOCs in Apulia, Molise, Lazio, Umbria.
---
[2] Barbera the sixth most widely planted red grape variety in Italy.",,,,,,,,,,,
7a4d5a8b-3060-4d22-8fc1-8e65c6c1d264,WB-REG-0476-L2,scenario_synthesis,qwen,wine_regions,2,analysis,"A viticultural consultant is advising three different estates in northern and southern Italy, each producing a distinct DOCG wine. The estates are evaluating whether they can increase their vineyard yields without violating appellation regulations. One estate, in Piedmont, is currently harvesting at 8.2 tons per hectare and wishes to raise output slightly. Another, in Veneto, is at 9.1 tons per hectare and is considering minor yield reductions to ensure compliance. The third, in Calabria, is harvesting at 10.0 tons per hectare and plans no changes. Based on the maximum permitted yields for their respective DOCGs, which estate is currently exceeding its legal yield limit and must take corrective action?","[{'id': 'A', 'text': 'The Calabria estate, as its DOCG allows only 9.0 tons per hectare'}, {'id': 'B', 'text': 'The Piedmont estate, as its DOCG allows only 8.0 tons per hectare'}, {'id': 'C', 'text': 'The Piedmont estate, as its DOCG allows only 9.0 tons per hectare'}, {'id': 'D', 'text': 'The Veneto estate, as its DOCG allows only 8.2 tons per hectare'}]",B,"[1] Recioto di Gambellara DOCG has a maximum yield of 9.0 tons per hectare.
---
[2] Ruchè di Castagnole Monferrato DOCG has a maximum yield of 8.0 tons per hectare.
---
[3] Terre di Cosenza DOCG has a maximum yield of 10.0 tons per hectare.",,,,,,,,,,,
4090a7a6-6279-48b9-9846-c6c3278d5c0f,WB-GRP-0559-L2,comparative,gemini,grape_varieties,2,analysis,"Which grape variety is hypothesized to be a genetic progenitor of the central Italian cultivar Abbuoto, potentially resulting from a spontaneous crossing with Casavecchia?","[{'id': 'A', 'text': 'Sangiovese'}, {'id': 'B', 'text': 'Aglianico'}, {'id': 'C', 'text': 'Trebbiano'}, {'id': 'D', 'text': 'Piedirosso'}]",D,"[1] Trebbiano high acidity makes it important in Cognac and Armagnac productions.
---
[2] Piedirosso is believed to be one of the parent varieties of the central Italy grape Abbuoto, possibly a crossing with Casavecchia.",,,,,,,,,,,
be2dc55f-6091-4d32-b8d8-7116ef1ac4e0,WB-VIT-0419-L2,comparative,qwen,viticulture,1,analysis,"Which viticultural area is defined by a landscape shaped by the drainage basin of a major river and its tributaries, covering a broad region across a single U.S. state known for its arid climate and significant wine production?","[{'id': 'A', 'text': 'Texas High Plains AVA'}, {'id': 'B', 'text': 'Columbia Valley AVA'}, {'id': 'C', 'text': 'Upper Mississippi River Valley AVA'}, {'id': 'D', 'text': 'Finger Lakes AVA'}]",B,"[1] The Lake Wisconsin viticultural area, established in 1994, contains some geographical features similar to those of the AVA, such as annual average frost-free period, elevation.
---
[2] The viticultural area includes the drainage basin of the Columbia River and its tributaries through much of Washington.",,,,,,,,,,,
10b248ce-3b93-4a92-8853-b091f6689af9,WB-PRD-0382-L2,template,template_only,producers,2,recall,Indicate True or False: Weinbau und Buschenschank Der Hirt operates in the Döbling wine region.,"[{'id': 'A', 'text': 'True'}, {'id': 'B', 'text': 'False'}]",A,"[1] Weinbau und Buschenschank Der Hirt is a wine producer in Döbling, Austria.",,,,,,,,,,,
